VM name,status,Date Created,OS,memGB,diskGB,IP,vApp name,vApp status,Application,Application Owner,Owner Email,OrgVDC,Organization,VM description,vApp description
cbr-test99-solr-1,PoweredOn,,Other 2.6.x Linux (64-bit),2,70,10.148.96.10,appd-SDDC_WEB_CBR_SOLR-3.0.0-admin-629-37770c7f-7268-4058-ad18-97c12ab51e56,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
Comm-act1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.238.26,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2559-1f80d473-0194-4df2-8455-f0eb9caf93a9,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Comm-act1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.127.98.67,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2705-b6a21c8f-2ebc-4129-aeaa-e0f994e9151d,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
Comm-act1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.90.35,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2764-c943bc01-5984-4871-8998-c91164d74fc5,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
comm-act1-v3tmpl-patch,PoweredOff,,CentOS 4/5/6/7 (64-bit),6,43,10.148.238.77,comm-act1-v3tmplsb-v3,PoweredOff,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Comm-app1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.90.34,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2764-c943bc01-5984-4871-8998-c91164d74fc5,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
Comm-app1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.238.25,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2559-1f80d473-0194-4df2-8455-f0eb9caf93a9,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Comm-app1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.127.98.66,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2705-b6a21c8f-2ebc-4129-aeaa-e0f994e9151d,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
comm-app2-v3tmpl-patch,PoweredOff,,CentOS 4/5/6/7 (64-bit),9,147,10.148.238.82,comm-app2-v3tmpl-v2,PoweredOff,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Comm-cch1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.127.98.27,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2705-b6a21c8f-2ebc-4129-aeaa-e0f994e9151d,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
Comm-cch1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.238.24,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2559-1f80d473-0194-4df2-8455-f0eb9caf93a9,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Comm-cch1_1.0_0_,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.90.33,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2764-c943bc01-5984-4871-8998-c91164d74fc5,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
comm-cch1-v3tmpl-patch,PoweredOff,,CentOS 4/5/6/7 (64-bit),6,43,10.148.238.81,comm-cch1-v3tmpl-v2,PoweredOff,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Comm-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.90.3,appd-SDDC_WEB_COMMDB2-3.0.0-admin-2769-215f0ebf-9620-4d55-b4d2-73241fde5a6c,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
Comm-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.127.98.10,appd-SDDC_WEB_COMMDB2-3.0.0-admin-2693-b7b6926c-ecd4-42e1-abf5-7621475b02de,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
Comm-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.238.5,appd-SDDC_WEB_COMMDB2-3.0.0-admin-2564-1318e78c-217c-4691-b7b8-fce290bda2e4,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
comm-db2-v3tmpl-patch,PoweredOff,,CentOS 4/5/6/7 (64-bit),2,43,10.148.238.80,comm-db2-v3tmpl-v1,PoweredOff,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
comm-dev13-act1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.52.40,appd-SDDC_PORTALS_Comm5-3.0.0-admin-1408-8a3bf3db-925b-4092-8818-c501bf52215b,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
comm-dev13-app1,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.52.39,appd-SDDC_PORTALS_Comm5-3.0.0-admin-1408-8a3bf3db-925b-4092-8818-c501bf52215b,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
comm-dev13-cch1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.52.38,appd-SDDC_PORTALS_Comm5-3.0.0-admin-1408-8a3bf3db-925b-4092-8818-c501bf52215b,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
comm-dev13-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.52.9,appd-SDDC_WEB_COMMDB2-3.0.0-admin-1385-bec12829-a2fb-4bd6-997d-22f972ab613f,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
comm-dev14-act1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.21.28,appd-SDDC_PORTALS_Comm5-3.0.0-admin-1642-b0bee829-b703-44c2-a9c2-d5edde507739,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
comm-dev14-app1,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.21.27,appd-SDDC_PORTALS_Comm5-3.0.0-admin-1642-b0bee829-b703-44c2-a9c2-d5edde507739,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
comm-dev14-cch1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.21.26,appd-SDDC_PORTALS_Comm5-3.0.0-admin-1642-b0bee829-b703-44c2-a9c2-d5edde507739,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
comm-dev14-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.21.5,appd-SDDC_WEB_COMMDB2-3.0.0-admin-1615-87a7138d-93f5-4d35-bd20-02ca0f463220,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
comm-dev15-act1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.68.48,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2045-9e343c7c-03ca-48b8-8271-1309a13365ce,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
comm-dev15-app1,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.68.47,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2045-9e343c7c-03ca-48b8-8271-1309a13365ce,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
comm-dev15-cch1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.68.46,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2045-9e343c7c-03ca-48b8-8271-1309a13365ce,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
comm-dev15-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.68.3,appd-SDDC_WEB_COMMDB2-3.0.0-admin-2039-56aefd17-f9c8-4e23-9d30-3cb32936628d,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
comm-dev16-act1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.69.25,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2358-48e217f6-73e8-4294-91d9-c6e74417a896,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
comm-dev16-app1,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.69.24,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2358-48e217f6-73e8-4294-91d9-c6e74417a896,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
comm-dev16-cch1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.69.23,appd-SDDC_PORTALS_Comm5-3.0.0-admin-2358-48e217f6-73e8-4294-91d9-c6e74417a896,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
comm-dev16-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.69.5,appd-SDDC_WEB_COMMDB2-3.0.0-admin-2345-7ca70e26-d3e0-43d9-9f4d-0d0481980ecc,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
comm-test99-act1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.96.63,appd-SDDC_PORTALS_Comm5-3.0.0-admin-655-99b251f2-9dc6-49f9-9d19-561aac22de67,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
comm-test99-app1,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.96.61,appd-SDDC_PORTALS_Comm5-3.0.0-admin-655-99b251f2-9dc6-49f9-9d19-561aac22de67,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
comm-test99-app2,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,147,10.148.96.62,appd-SDDC_PORTALS_Comm5-3.0.0-admin-655-99b251f2-9dc6-49f9-9d19-561aac22de67,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
comm-test99-cch1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.96.60,appd-SDDC_PORTALS_Comm5-3.0.0-admin-655-99b251f2-9dc6-49f9-9d19-561aac22de67,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
comm-test99-db2,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,43,10.148.96.15,appd-SDDC_WEB_COMMDB2-3.0.0-admin-646-e6765f29-240c-46b1-af5b-185a704bb261,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
controlcenter,PoweredOff,,Microsoft Windows Server 2008 R2 (64-bit),2,36,,aa-bbazan-testing,PoweredOff,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"","Horizon Workspace - Explore and Deploy VMware Horizon Workspace securely delivers your applications and data to any device. Gain hands-on experience with data sharing, SAML integration and other useful features.  Paul Schlosser  Brent McCoubrey "
ctos-l-01a,PoweredOn,,CentOS 4/5/6/7 (64-bit),4,15,,dev13-transfer,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
dev13-ebssso1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.148.52.68,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-1444-65e928a6-20e5-4869-98c2-a3349c8ef892,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
dev14-ebssso1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.148.21.66,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-1650-70d62823-24d9-434c-beb9-30be9690d69d,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
dev15-ebssso1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.148.68.28,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-2056-906fa2d0-8835-4ffd-9b26-b91ff6a4c9b8,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
dev16-ebssso1,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.148.69.3,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-2399-fa727e37-7147-40bf-ac8f-eb4c834d68b3,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
EBS_SSO_11G_1.0,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.127.98.61,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-2706-d96fc3b7-ef8c-40ea-87a5-c19f58a126e0,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
EBS_SSO_11G_1.0,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.148.90.44,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-2757-481800f6-ae6f-4c8d-98ff-ce2cb30291b8,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
EBS_SSO_11G_1.0,PoweredOn,,CentOS 4/5/6/7 (64-bit),2,75,10.148.238.19,appd-SDDC_IDM_WEB_DEV-3.0.0-admin-2574-f185c256-5980-4a6f-acf0-5f97a8177eb8,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
ebssso_portal_0_,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,52,10.127.98.41,appd-SDDC_PORTALS_Ebssso-3.0.0-admin-2721-c769ede1-1760-49ba-a5bd-7f8f54d4ffd3,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
ebssso_portal_0_,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,52,10.148.90.68,appd-SDDC_PORTALS_Ebssso-3.0.0-admin-2776-932dfbe9-dc0c-4849-b5b8-823ea5f3c867,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
ebssso_portal_0_,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,52,10.148.238.22,appd-SDDC_PORTALS_Ebssso-3.0.0-admin-2572-9cdfb716-12be-4677-8f30-29fcc5f6c306,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
esx-01a,PoweredOff,,Other (32-bit),6,2,,aa-bbazan-testing,PoweredOff,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"","Horizon Workspace - Explore and Deploy VMware Horizon Workspace securely delivers your applications and data to any device. Gain hands-on experience with data sharing, SAML integration and other useful features.  Paul Schlosser  Brent McCoubrey "
esx-02a,PoweredOff,,Other (32-bit),6,2,,aa-bbazan-testing,PoweredOff,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"","Horizon Workspace - Explore and Deploy VMware Horizon Workspace securely delivers your applications and data to any device. Gain hands-on experience with data sharing, SAML integration and other useful features.  Paul Schlosser  Brent McCoubrey "
esx-03a,PoweredOff,,Other (32-bit),6,2,,aa-bbazan-testing,PoweredOff,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"","Horizon Workspace - Explore and Deploy VMware Horizon Workspace securely delivers your applications and data to any device. Gain hands-on experience with data sharing, SAML integration and other useful features.  Paul Schlosser  Brent McCoubrey "
esx-04a,PoweredOff,,Other (32-bit),6,2,,aa-bbazan-testing,PoweredOff,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"","Horizon Workspace - Explore and Deploy VMware Horizon Workspace securely delivers your applications and data to any device. Gain hands-on experience with data sharing, SAML integration and other useful features.  Paul Schlosser  Brent McCoubrey "
esx-05a,PoweredOff,,Other (32-bit),6,2,,aa-bbazan-testing,PoweredOff,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"","Horizon Workspace - Explore and Deploy VMware Horizon Workspace securely delivers your applications and data to any device. Gain hands-on experience with data sharing, SAML integration and other useful features.  Paul Schlosser  Brent McCoubrey "
Gemfire_Cache_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.127.98.15,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2686-ecfbc905-86ce-4e3d-a91f-cf9d42b7b7c3,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
Gemfire_Cache_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.238.6,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2562-3e0c2e9b-862f-4cff-bcd8-13e867c924dd,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Gemfire_Cache_1.0_0_,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.90.18,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2762-6fc62122-a79a-4ceb-95c8-689391c878d1,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
Gemfire_Cache_1.0_1_,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.127.98.16,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2686-ecfbc905-86ce-4e3d-a91f-cf9d42b7b7c3,PoweredOn,,,,us01-c2-corpitdev45-tr-ovdc,corpitdev,"",""
Gemfire_Cache_1.0_1_,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.238.7,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2562-3e0c2e9b-862f-4cff-bcd8-13e867c924dd,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Gemfire_Cache_1.0_1_,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.90.19,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2762-6fc62122-a79a-4ceb-95c8-689391c878d1,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"",""
gfr-dev13-cache-1,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.52.23,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-1396-5568c016-198a-4685-b7a6-3bcf95b8c8c6,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
gfr-dev13-cache-2,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.52.24,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-1396-5568c016-198a-4685-b7a6-3bcf95b8c8c6,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
gfr-dev14-cache-1,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.21.14,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-1639-1706295a-90c7-4a78-bb89-cf14b773d813,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
gfr-dev14-cache-2,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.21.15,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-1639-1706295a-90c7-4a78-bb89-cf14b773d813,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
gfr-dev15-cache-1,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.68.20,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2055-2a614b4b-c455-4f1f-8d1e-361c69dc8880,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
gfr-dev15-cache-2,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.68.21,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2055-2a614b4b-c455-4f1f-8d1e-361c69dc8880,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
gfr-dev16-cache-1,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.69.15,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2353-83bbe1d2-213a-4961-afaf-6a738eb8711f,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
gfr-dev16-cache-2,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.69.16,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-2353-83bbe1d2-213a-4961-afaf-6a738eb8711f,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
gfr-test99-cache-1,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.96.16,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-623-9b528735-8bf4-4fa5-87dd-4fd197b4301a,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
gfr-test99-cache-2,PoweredOn,,Other 2.6.x Linux (64-bit),3.99609375,62,10.148.96.17,appd-SDDC_PORTALS_Gemfire-3.0.0-admin-623-9b528735-8bf4-4fa5-87dd-4fd197b4301a,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
hyp-nprd-psql-d1,PoweredOff,,CentOS 4/5/6/7 (64-bit),4,103,,appd-BASE_DB_PGSQL_92-1.0.0-rpothukuchi-3322-c1ecf0e9-4c07-4ad8-b0e3-713c155c3785,PoweredOff,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
inf-dev11-biinf9-a1,PoweredOn,,CentOS 4/5/6/7 (64-bit),16,589,10.148.238.87,BI_Servers,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Inf-dev11-int96-a1,PoweredOn,,SUSE Linux Enterprise 11 (64-bit),8,400,10.148.238.90,appd_SDDC_INFORMATICA_916_APP-3.0.0_admin,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"template with xfs file system","Informatica Project Upgrade"
Inf-dev11-int96-a2,PoweredOn,,SUSE Linux Enterprise 11 (64-bit),8,400,10.148.238.91,appd_SDDC_INFORMATICA_916_APP-3.0.0_admin,PoweredOn,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"template with xfs file system","Informatica Project Upgrade"
inf-dev12-mntr-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),16,502,10.148.90.64,Informatica Monitoring,PoweredOn,,,,CorpITDev12-Allocation1-ovDC,corpitdev,"","Informatica proactive monitoring"
inf-dev13-int9-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,328,10.148.52.46,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-1420-fdcb726e-fff8-4382-b6e0-c1ebcf1d988d,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
inf-dev14-int9-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,328,10.148.21.76,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-1649-e9c3a879-d802-48fb-8f7a-977656583e60,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
inf-dev15-int96-a1,PoweredOn,,SUSE Linux Enterprise 11 (64-bit),8,400,10.148.68.96,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-2060-be16e2f2-22fe-46d3-81e5-313f6008134e,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"template with xfs file system",""
inf-dev15-int96-a2,PoweredOn,,SUSE Linux Enterprise 11 (64-bit),16,400,10.148.68.97,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-2060-be16e2f2-22fe-46d3-81e5-313f6008134e,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"template with xfs file system",""
inf-dev15-int9-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,328,10.148.68.70,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-2060-be16e2f2-22fe-46d3-81e5-313f6008134e,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
inf-dev16-int96-a1,PoweredOn,,SUSE Linux Enterprise 11 (64-bit),8,400,10.148.69.77,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-2356-3bea547f-d3f5-4fdc-be1e-ad76e584a155,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"template with xfs file system",""
inf-dev16-int96-a2,PoweredOn,,SUSE Linux Enterprise 11 (64-bit),8,400,10.148.69.78,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-2356-3bea547f-d3f5-4fdc-be1e-ad76e584a155,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"template with xfs file system",""
inf-dev16-int9-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,328,10.148.69.43,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-2356-3bea547f-d3f5-4fdc-be1e-ad76e584a155,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.21.62,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-3436-0521e279-9e03-4e86-9bb9-31be3a758668,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.68.74,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-5302-2945b4da-9b5c-460c-aac8-bb889f86e2dc,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.69.58,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-3432-4d6b8797-ad7e-4aed-838d-eaf7c59367b3,PoweredOn,,,,CorpITDev16-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.238.1,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-3433-2a3b4707-dd0c-41ff-baf6-b021e6669f6c,ChildrenWithDifferentStatus,,,,CorpITDev11-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.52.54,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-3434-ac583f76-0b84-4212-9617-b0a0e185ec01,PoweredOn,,,,CorpITDev13-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,249,10.148.21.1,appd-SDDC_Infa_Proactive_PMPC3.0-1.0.0-smulampaka-2393-f2673170-e393-4df2-8813-8e03ee666fee,PoweredOn,,,,CorpITDev14-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.68.66,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-3431-66cb023e-0a14-48c5-92ae-7288677a2cd8,PoweredOn,,,,CorpITDev15-Allocation1-ovDC,corpitdev,"",""
Informatica_App_Int9_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,252,10.148.96.1,appd-Infa_Proactive_Monitoring-1.0.0-smulampaka-4820-af64fdef-2837-4f08-a18c-26d24cd894b9,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
inf-test99-int9-a1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,328,10.148.96.39,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-657-81dd470b-4711-4a4f-9555-3a96bed9ac8c,PoweredOn,,,,CorpITTest99-Allocation1-ovDC,corpitdev,"",""
